Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
39886, 39886906, -10.73, 101454.0, 35.04, 0
40669, 40669910, -10.57, 101452.0, 35.03, 0
41297, 41297931, -10.65, 101453.0, 35.02, 0
42086, 42086909, -10.48, 101451.0, 35.01, 0
42556, 42556856, -10.57, 101452.0, 35.0, 0
42991, 42991915, -10.57, 101452.0, 34.97, 0
43534, 43534867, -10.4, 101450.0, 34.99, 0
44559, 44559867, -10.57, 101452.0, 34.98, 0
45104, 45104908, -10.57, 101452.0, 34.97, 0
45888, 45888899, -10.73, 101454.0, 34.96, 0
46428, 46428909, -10.65, 101453.0, 34.96, 0
0, 2684354560, 8.816207631167156e-39, 0.0, 0.0, 1
46977, 46977859, -10.48, 101451.0, 34.95, 0
47684, 47684859, -10.65, 101453.0, 34.95, 0
48475, 48475910, -10.48, 101451.0, 34.94, 0
49181, 49181501, -10.65, 101453.0, 34.93, 0
49447, 49447905, -10.57, 101452.0, 34.91, 0
49841, 49841907, -10.82, 101455.0, 34.92, 0
50626, 50626867, -10.57, 101452.0, 34.92, 0
51098, 51098900, -10.48, 101451.0, 34.91, 0
52123, 52123908, -10.48, 101451.0, 34.9, 0
52907, 52907906, -10.48, 101451.0, 34.89, 0
53134, 53134906, -10.4, 101450.0, 34.9, 0
53916, 53916902, -10.57, 101452.0, 34.89, 0
54464, 54464859, -10.65, 101453.0, 34.88, 0
55010, 55010907, -10.32, 101449.0, 34.88, 0
55718, 55718904, -10.57, 101452.0, 34.88, 0
56186, 56186455, -10.57, 101452.0, 34.88, 0
56732, 56732853, -10.65, 101453.0, 34.87, 0
57361, 57361868, -10.57, 101452.0, 34.87, 0
58141, 58141783, -10.48, 101451.0, 34.86, 0
59001, 59001853, 10.318460464477539, 34340.5, 34.86000061035156, 1
59547, 59547860, -10.48, 101451.0, 34.85, 0
60096, 60096860, -10.48, 101451.0, 34.85, 0
60348, 60348540, -10.4, 101450.0, 34.84, 0
60888, 60888866, -10.57, 101452.0, 34.81, 0
61196, 61196493, -10.57, 101452.0, 34.83, 0
61983, 61983863, -10.65, 101453.0, 34.83, 0
62530, 62530859, -10.32, 101449.0, 34.83, 0
63239, 63239875, -10.15, 101447.0, 34.82, 0
64101, 64101897, -10.32, 101449.0, 34.82, 0
5067, 5067872, -10.32, 101449.0, 33.87, 0
5612, 5612879, -10.4, 101450.0, 33.88, 0
6563, 6563908, -10.32, 101449.0, 33.89, 0
7109, 7109909, -10.32, 101449.0, 33.9, 0
7975, 7975918, -10.57, 101452.0, 33.91, 0
8755, 8755922, -10.48, 101451.0, 33.92, 0
9306, 9306864, -10.32, 101449.0, 33.93, 0
10169, 10169872, -10.32, 101449.0, 33.93, 0
10714, 10714356, -10.48, 101451.0, 33.94, 0
11735, 11735885, -10.24, 101448.0, 33.95, 0
12279, 12279868, -10.32, 101449.0, 33.96, 0
13142, 13142871, -10.32, 101449.0, 33.96, 0
13852, 13852918, -10.73, 101454.0, 33.97, 0
14635, 14635877, -10.4, 101450.0, 33.98, 0
15721, 15721843, -10.32, 101449.0, 33.97, 0
16267, 16267868, -10.65, 101453.0, 33.99, 0
16818, 16818913, -10.48, 101451.0, 33.99, 0
17605, 17605913, -10.24, 101448.0, 34.0, 0
18309, 18309916, -10.4, 101450.0, 34.01, 0
19336, 19336866, -10.32, 101449.0, 34.02, 0
20124, 20124918, -10.32, 101449.0, 34.03, 0
0, 2687500288, -0.0, 0.0, 0.0, 1
21779, 21779929, -10.48, 101451.0, 34.04, 0
23051, 23051918, -10.4, 101450.0, 34.06, 0
23752, 23752932, -10.32, 101449.0, 34.07, 0
24296, 24296915, -10.4, 101450.0, 34.08, 0
25402, 25402924, -10.48, 101451.0, 34.09, 0
26264, 26264914, -10.15, 101447.0, 34.1, 0
26813, 26813919, -10.32, 101449.0, 34.11, 0
27360, 27360873, -10.4, 101450.0, 34.11, 0
28148, 28148914, -10.4, 101450.0, 34.12, 0
28690, 28690504, -10.65, 101453.0, 34.13, 0
29238, 29238912, -10.4, 101450.0, 34.14, 0
29787, 29787930, -10.48, 101451.0, 34.15, 0
30813, 30813878, -10.4, 101450.0, 34.16, 0
32148, 32148912, -10.4, 101450.0, 34.18, 0
32622, 32622910, -10.48, 101451.0, 34.19, 0
32704, 32704511, -10.4, 101450.0, 34.18, 0
33193, 33193912, -10.65, 101453.0, 34.15, 0
33739, 33739929, -10.4, 101450.0, 34.19, 0
34438, 34438871, -10.32, 101449.0, 34.21, 0
34908, 34908915, -10.65, 101453.0, 34.22, 0
35932, 35932914, -10.48, 101451.0, 34.23, 0
36558, 36558885, -10.4, 101450.0, 34.24, 0
37101, 37101880, -10.4, 101450.0, 34.25, 0
37646, 37646785, -10.48, 101451.0, 34.26, 0
38197, 38197910, -10.32, 101449.0, 34.26, 0
39621, 39621886, -10.48, 101451.0, 34.28, 0
40165, 40165868, -10.4, 101450.0, 34.29, 0
40954, 40954873, -10.4, 101450.0, 34.3, 0
0, 0, 0.0, 0.0, 0.0, 1
42377, 42377879, -10.4, 101450.0, 34.31, 0
43239, 43239881, -10.4, 101450.0, 34.32, 0
43784, 43784929, -10.4, 101450.0, 34.33, 0
44886, 44886873, -10.32, 101449.0, 34.34, 0
45432, 45432870, -10.4, 101450.0, 34.35, 0
46217, 46217914, -10.48, 101451.0, 34.36, 0
46761, 46761887, -10.4, 101450.0, 34.36, 0
47312, 47312912, -10.32, 101449.0, 34.37, 0
48409, 48409876, -10.24, 101448.0, 34.38, 0
48683, 48683490, -10.32, 101449.0, 34.37, 0
49230, 49230878, -10.48, 101451.0, 34.38, 0
49776, 49776897, -10.24, 101448.0, 34.39, 0
3587, 3587601, -10.24, 101448.0, 33.32, 0
4351, 4351509, -10.4, 101450.0, 33.46, 0
5116, 5116561, -10.48, 101451.0, 33.5, 0
6125, 6125561, -10.48, 101451.0, 33.55, 0
7138, 7138507, -10.4, 101450.0, 33.58, 0
7907, 7907005, -10.48, 101451.0, 33.61, 0
8925, 8925159, -10.4, 101450.0, 33.64, 0
9689, 9689542, -10.57, 101452.0, 33.67, 0
10454, 10455553, -10.48, 101451.0, 33.69, 0
11221, 11221569, -10.57, 101452.0, 33.71, 0
12318, 12318500, -10.48, 101451.0, 33.75, 0
13332, 13332561, -10.57, 101452.0, 33.78, 0
14099, 14099521, -10.65, 101453.0, 33.8, 0
15112, 15112559, -10.48, 101451.0, 33.82, 0
16125, 16125539, -10.73, 101454.0, 33.85, 0
16304, 16304475, -10.57, 101452.0, 33.85, 0
17254, 17254513, -10.4, 101450.0, 33.86, 0
18023, 18023579, -10.4, 101450.0, 33.88, 0
19034, 19034512, -10.57, 101452.0, 33.91, 0
20050, 20050512, -10.65, 101453.0, 33.93, 0
20821, 20821502, -10.65, 101453.0, 33.95, 0
21583, 21583533, -10.48, 101451.0, 33.97, 0
22354, 22354814, -10.65, 101453.0, 33.99, 0
23118, 23118562, -10.48, 101451.0, 34.01, 0
23974, 23974420, -10.48, 101451.0, 34.03, 0
24988, 24988200, -10.57, 101452.0, 34.05, 0
25749, 25749884, -10.65, 101453.0, 34.07, 0
26603, 26603875, -10.57, 101452.0, 34.09, 0
27367, 27367871, -10.48, 101451.0, 34.11, 0
28216, 28216871, -10.65, 101453.0, 34.13, 0
29325, 29325873, -10.48, 101451.0, 34.15, 0
30114, 30114818, -10.57, 101452.0, 34.16, 0
30535, 30535854, -10.65, 101453.0, 34.18, 0
31244, 31244819, -10.48, 101451.0, 34.15, 0
32011, 32011729, -10.65, 101453.0, 34.17, 0
33031, 33031850, -10.32, 101449.0, 34.2, 0
33798, 33798874, -10.57, 101452.0, 34.21, 0
35413, 35413867, -10.57, 101452.0, 34.24, 0
36181, 36181825, -10.65, 101453.0, 34.25, 0
36949, 36949421, -10.82, 101455.0, 34.26, 0
38733, 38733873, -10.48, 101451.0, 34.29, 0
39503, 39503870, -10.73, 101454.0, 34.3, 0
40265, 40265834, -10.57, 101452.0, 34.31, 0
41036, 41036880, -10.48, 101451.0, 34.32, 0
41800, 41800831, -10.57, 101452.0, 34.34, 0
42655, 42655879, -10.73, 101454.0, 34.36, 0
43421, 43421837, -10.65, 101453.0, 34.37, 0
43941, 43941417, -10.65, 101453.0, 34.38, 0
44885, 44885872, -10.73, 101454.0, 34.4, 0
45326, 45326836, -10.65, 101453.0, 34.37, 0
46098, 46098829, -10.4, 101450.0, 34.42, 0
46862, 46862892, -10.57, 101452.0, 34.45, 0
47627, 47627882, -10.57, 101452.0, 34.47, 0
48481, 48481880, -10.57, 101452.0, 34.49, 0
49247, 49247825, -10.57, 101452.0, 34.5, 0
50019, 50019907, -10.57, 101452.0, 34.52, 0
50785, 50785847, -10.65, 101453.0, 34.53, 0
51631, 51631829, -10.65, 101453.0, 34.55, 0
52647, 52647839, -10.65, 101453.0, 34.57, 0
52931, 52931440, -10.65, 101453.0, 34.57, 0
53698, 53698830, -10.65, 101453.0, 34.6, 0
54463, 54463847, -10.48, 101451.0, 34.61, 0
55227, 55227846, -10.73, 101454.0, 34.63, 0
56237, 56237839, -10.82, 101455.0, 34.66, 0
57007, 57007885, -10.82, 101455.0, 34.68, 0
57858, 57858845, -10.9, 101456.0, 34.7, 0
58626, 58626822, -10.65, 101453.0, 34.72, 0
59232, 59232831, -10.82, 101455.0, 34.73, 0
59928, 59928405, -10.57, 101452.0, 34.73, 0
60438, 60438873, -10.57, 101452.0, 34.76, 0
61289, 61289844, -10.73, 101454.0, 34.79, 0
62308, 62308828, -10.82, 101455.0, 34.82, 0
63075, 63075885, -10.65, 101453.0, 34.84, 0
63842, 63842883, -10.9, 101456.0, 34.86, 0
64608, 64608874, -10.73, 101454.0, 34.88, 0
65375, 65375873, -10.73, 101454.0, 34.9, 0
66397, 66397873, -10.82, 101455.0, 34.93, 0
66909, 66909729, -10.82, 101455.0, 34.94, 0
67680, 67680872, -10.73, 101454.0, 34.96, 0
68453, 68453864, -10.82, 101455.0, 34.98, 0
69217, 69217829, -10.73, 101454.0, 35.0, 0
70229, 70229877, -10.9, 101456.0, 35.03, 0
70995, 70995528, -10.65, 101453.0, 35.05, 0
72017, 72017883, -10.73, 101454.0, 35.07, 0
72779, 72779845, -10.9, 101456.0, 35.09, 0
73460, 73460873, -10.73, 101454.0, 35.11, 0
73911, 73911743, -10.9, 101456.0, 35.06, 0
74419, 74419885, -10.65, 101453.0, 35.12, 0
75278, 75278827, -10.65, 101453.0, 35.15, 0
3183, 3183855, -10.57, 101452.0, 33.98, 0
3881, 3881785, -10.73, 101454.0, 34.11, 0
4647, 4647834, -10.73, 101454.0, 34.15, 0
5413, 5413784, -10.73, 101454.0, 34.18, 0
6559, 6559772, -10.65, 101453.0, 34.21, 0
0, 6, -0.0, 4.032415821060775e-34, 8.265194654219209e-40, 1
8959, 8959783, -10.65, 101453.0, 34.28, 0
12449, 12449823, -10.82, 101455.0, 34.36, 0
13209, 13209824, -10.73, 101454.0, 34.38, 0
13591, 13591413, -10.65, 101453.0, 34.39, 0
14918, 14918786, -10.734313011169434, 99918.0, 34.41999816894531, 1
15681, 15681798, -10.9, 101456.0, 34.43, 0
16446, 16446821, -10.9, 101456.0, 34.45, 0
18970, 18970817, -10.73, 101454.0, 34.51, 0
23167, 23167790, -10.9, 101456.0, 34.59, 0
24182, 24182815, -10.73, 101454.0, 34.62, 0
25508, 25508818, -10.9, 101456.0, 34.65, 0
26528, 26528788, -11.07, 101458.0, 34.67, 0
27225, 27225822, -10.98, 101457.0, 34.69, 0
29510, 29510820, -10.82, 101455.0, 34.74, 0
30527, 30527780, -10.9, 101456.0, 34.76, 0
31548, 31548356, -10.9, 101456.0, 34.78, 0
32243, 32243787, -11.15, 101459.0, 34.8, 0
33646, 33646091, -11.07, 101458.0, 34.82, 0
34342, 34342784, -10.82, 101455.0, 34.84, 0
35040, 35040793, -11.07, 101458.0, 34.86, 0
36049, 36049772, -10.82, 101455.0, 34.88, 0
37067, 37067819, -10.98, 101457.0, 34.9, 0
37767, 37767820, -10.9, 101456.0, 34.92, 0
38465, 38465788, -10.9, 101456.0, 34.93, 0
39234, 39234779, -10.82, 101455.0, 34.94, 0
41516, 41516790, -10.9, 101456.0, 34.99, 0
44052, 44052787, -10.82, 101455.0, 35.04, 0
44820, 44820785, -10.82, 101455.0, 35.05, 0
45203, 45203785, -11.07, 101458.0, 35.06, 0
46588, 46588377, -10.98, 101457.0, 35.09, 0
47606, 47606265, -11.15, 101459.0, 35.11, 0
50275, 50275823, -11.07, 101458.0, 35.15, 0
50974, 50974813, -10.9, 101456.0, 35.16, 0
52617, 52617524, -10.82, 101455.0, 35.2, 0
53319, 53319785, -11.07, 101458.0, 35.21, 0
54647, 54647831, -10.82, 101455.0, 35.24, 0
55732, 55732024, -10.98, 101457.0, 35.25, 0
56431, 56431821, -11.07, 101458.0, 35.27, 0
58073, 58073817, -10.82, 101455.0, 35.3, 0
59148, 59148781, -10.98, 101457.0, 35.32, 0
60868, 60868821, -10.82, 101455.0, 35.35, 0
61634, 61634799, -11.07, 101458.0, 35.37, 0
65115, 65115820, -10.9, 101456.0, 35.44, 0
68354, 68354792, -10.82, 101455.0, 35.49, 0
69295, 69295820, -10.65, 101453.0, 35.51, 0
69990, 69990790, -10.98, 101457.0, 35.52, 0
70687, 70687792, -10.98, 101457.0, 35.53, 0
71388, 71388790, -10.82, 101455.0, 35.54, 0
72716, 72716828, -10.98, 101457.0, 35.56, 0
73804, 73804126, -10.57, 101452.0, 35.56, 0
74500, 74500822, -10.9, 101456.0, 35.58, 0
76146, 76146783, -10.9, 101456.0, 35.61, 0
78740, 78740779, -10.9, 101456.0, 35.65, 0
80459, 80459821, -10.9, 101456.0, 35.67, 0
82739, 82739820, -10.98, 101457.0, 35.71, 0
83757, 83757782, -10.98, 101457.0, 35.73, 0
85717, 85717816, -10.9, 101456.0, 35.76, 0
86480, 86480823, -11.07, 101458.0, 35.77, 0
86865, 86865084, -10.73, 101454.0, 35.77, 0
87378, 87378978, -10.9, 101456.0, 35.77, 0
90724, 90724821, -10.82, 101455.0, 35.83, 0
91486, 91486787, -10.9, 101456.0, 35.84, 0
92432, 92432783, -10.98, 101457.0, 35.85, 0
93128, 93128783, -10.9, 101456.0, 35.86, 0
93896, 93896023, -10.65, 101453.0, 35.86, 0
94590, 94590413, -11.15, 101459.0, 35.87, 0
94974, 94974815, -10.82, 101455.0, 35.87, 0
95982, 95982782, -10.9, 101456.0, 35.88, 0
98258, 98258786, -10.82, 101455.0, 35.89, 0
99019, 99019822, -11.07, 101458.0, 35.89, 0
