Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
85514, -72.93, 102204.0, 28.32, 0
85836, -72.84, 102203.0, 28.33, 0
86056, -73.01, 102205.0, 28.33, 0
86376, -72.93, 102204.0, 28.34, 0
86693, -72.93, 102204.0, 28.36, 0
86906, -72.84, 102203.0, 28.36, 0
87548, -72.68, 102201.0, 28.38, 0
87767, -72.93, 102204.0, 28.38, 0
88299, -72.76, 102202.0, 28.4, 0
88515, -72.76, 102202.0, 28.4, 0
88837, -72.68, 102201.0, 28.41, 0
89155, -72.76, 102202.0, 28.42, 0
89586, -72.84, 102203.0, 28.43, 0
89902, -72.93, 102204.0, 28.44, 0
90120, -73.01, 102205.0, 28.44, 0
90440, -72.93, 102204.0, 28.45, 0
90654, -72.93, 102204.0, 28.46, 0
90972, -73.09, 102206.0, 28.47, 0
91403, -72.68, 102201.0, 28.47, 0
92044, -72.76, 102202.0, 28.5, 0
92366, -72.76, 102202.0, 28.5, 0
92795, -72.93, 102204.0, 28.51, 0
93435, -72.68, 102201.0, 28.53, 0
93753, -72.76, 102202.0, 28.54, 0
93970, -73.01, 102205.0, 28.54, 0
94288, -72.93, 102204.0, 28.55, 0
94503, -72.84, 102203.0, 28.55, 0
94720, -72.59, 102200.0, 28.56, 0
95042, -72.76, 102202.0, 28.56, 0
95682, -72.84, 102203.0, 28.57, 0
96000, -72.76, 102202.0, 28.59, 0
96432, -72.59, 102200.0, 28.6, 0
97068, -72.84, 102203.0, 28.62, 0
97922, -72.93, 102204.0, 28.63, 0
98138, -72.68, 102201.0, 28.63, 0
98890, -72.93, 102204.0, 28.65, 0
99206, -72.76, 102202.0, 28.66, 0
99422, -72.76, 102202.0, 28.66, 0
99743, -72.51, 102199.0, 28.66, 0
100172, -72.68, 102201.0, 28.67, 0
100490, -72.84, 102203.0, 28.68, 0
100705, -72.59, 102200.0, 28.68, 0
101023, -72.76, 102202.0, 28.69, 0
101235, -72.59, 102200.0, 28.69, 0
101455, -72.68, 102201.0, 28.69, 0
101989, -72.59, 102200.0, 28.71, 0
102206, -72.76, 102202.0, 28.71, 0
102743, -72.76, 102202.0, 28.72, 0
103061, -72.68, 102201.0, 28.73, 0
103277, -72.68, 102201.0, 28.73, 0
103493, -72.76, 102202.0, 28.73, 0
103814, -72.68, 102201.0, 28.74, 0
104133, -72.59, 102200.0, 28.75, 0
104347, -72.59, 102200.0, 28.75, 0
105417, -72.51, 102199.0, 28.77, 0
106059, -72.76, 102202.0, 28.79, 0
106915, -72.68, 102201.0, 28.81, 0
107234, -72.68, 102201.0, 28.81, 0
107448, -72.76, 102202.0, 28.82, 0
107871, -72.68, 102201.0, 28.83, 0
108194, -72.68, 102201.0, 28.83, 0
108532, -72.59, 102200.0, 28.81, 0
108962, -72.59, 102200.0, 28.84, 0
109282, -72.35, 102197.0, 28.85, 0
109708, -72.68, 102201.0, 28.86, 0
110783, -72.76, 102202.0, 28.89, 0
111421, -72.51, 102199.0, 28.9, 0
112062, -72.59, 102200.0, 28.91, 0
112380, -72.59, 102200.0, 28.92, 0
112596, -72.76, 102202.0, 28.93, 0
112914, -72.59, 102200.0, 28.93, 0
113127, -72.68, 102201.0, 28.94, 0
113348, -72.35, 102197.0, 28.94, 0
113884, -72.43, 102198.0, 28.95, 0
114527, -72.51, 102199.0, 28.96, 0
115165, -72.68, 102201.0, 28.98, 0
116022, -72.59, 102200.0, 29.0, 0
116340, -72.68, 102201.0, 29.01, 0
116552, -72.59, 102200.0, 29.01, 0
116871, -72.68, 102201.0, 29.02, 0
117302, -72.68, 102201.0, 29.02, 0
117519, -72.76, 102202.0, 29.03, 0
117839, -72.59, 102200.0, 29.04, 0
118157, -72.59, 102200.0, 29.04, 0
118369, -72.51, 102199.0, 29.05, 0
118585, -72.59, 102200.0, 29.05, 0
119338, -72.84, 102203.0, 29.07, 0
119658, -72.43, 102198.0, 29.07, 0
119873, -72.59, 102200.0, 29.08, 0
120191, -72.59, 102200.0, 29.09, 0
120406, -72.43, 102198.0, 29.09, 0
120640, -72.68, 102201.0, 29.09, 0
120852, -72.68, 102201.0, 29.09, 0
121283, -72.51, 102199.0, 29.1, 0
121496, -72.68, 102201.0, 29.11, 0
121809, -72.43, 102198.0, 29.09, 0
122125, -72.68, 102201.0, 29.11, 0
122342, -72.68, 102201.0, 29.12, 0
122560, -72.76, 102202.0, 29.12, 0
123092, -72.76, 102202.0, 29.14, 0
123735, -72.43, 102198.0, 29.15, 0
123953, -72.76, 102202.0, 29.15, 0
124277, -72.59, 102200.0, 29.16, 0
124491, -72.76, 102202.0, 29.16, 0
124808, -72.59, 102200.0, 29.18, 0
125026, -72.59, 102200.0, 29.18, 0
125998, -72.68, 102201.0, 29.2, 0
126317, -72.68, 102201.0, 29.2, 0
126527, -72.59, 102200.0, 29.21, 0
126745, -72.76, 102202.0, 29.21, 0
127067, -72.59, 102200.0, 29.22, 0
127391, -72.76, 102202.0, 29.22, 0
127817, -72.43, 102198.0, 29.23, 0
128138, -72.68, 102201.0, 29.24, 0
128567, -72.59, 102200.0, 29.25, 0
129421, -72.51, 102199.0, 29.26, 0
129739, -72.68, 102201.0, 29.27, 0
129952, -72.51, 102199.0, 29.27, 0
130592, -72.51, 102199.0, 29.28, 0
131662, -72.59, 102200.0, 29.3, 0
131978, -72.59, 102200.0, 29.31, 0
132194, -72.68, 102201.0, 29.31, 0
132514, -72.43, 102198.0, 29.32, 0
132725, -72.43, 102198.0, 29.32, 0
133365, -72.51, 102199.0, 29.33, 0
134006, -72.59, 102200.0, 29.35, 0
134329, -72.68, 102201.0, 29.35, 0
134755, -72.68, 102201.0, 29.36, 0
135161, -72.59, 102200.0, 29.35, 0
135589, -72.51, 102199.0, 29.37, 0
135808, -72.59, 102200.0, 29.37, 0
136345, -72.59, 102200.0, 29.38, 0
136562, -72.59, 102200.0, 29.38, 0
137098, -72.59, 102200.0, 29.4, 0
137417, -72.59, 102200.0, 29.4, 0
137630, -72.51, 102199.0, 29.4, 0
137850, -72.68, 102201.0, 29.41, 0
138381, -72.68, 102201.0, 29.42, 0
139021, -72.76, 102202.0, 29.43, 0
139666, -72.59, 102200.0, 29.44, 0
140306, -72.59, 102200.0, 29.45, 0
140522, -72.59, 102200.0, 29.45, 0
140839, -72.43, 102198.0, 29.46, 0
141055, -72.68, 102201.0, 29.46, 0
141594, -72.59, 102200.0, 29.47, 0
141913, -72.59, 102200.0, 29.48, 0
142126, -72.59, 102200.0, 29.48, 0
142345, -72.59, 102200.0, 29.48, 0
143314, -72.59, 102200.0, 29.5, 0
143627, -72.43, 102198.0, 29.51, 0
143844, -72.51, 102199.0, 29.51, 0
144162, -72.59, 102200.0, 29.52, 0
144378, -72.35, 102197.0, 29.52, 0
144700, -72.43, 102198.0, 29.52, 0
145340, -72.51, 102199.0, 29.54, 0
145975, -72.43, 102198.0, 29.55, 0
146192, -72.59, 102200.0, 29.55, 0
146729, -72.59, 102200.0, 29.56, 0
147371, -72.59, 102200.0, 29.57, 0
147906, -72.59, 102200.0, 29.58, 0
148262, -72.68, 102201.0, 29.55, 0
148900, -72.59, 102200.0, 29.59, 0
149118, -72.59, 102200.0, 29.59, 0
149657, -72.43, 102198.0, 29.61, 0
149975, -72.59, 102200.0, 29.62, 0
150190, -72.59, 102200.0, 29.62, 0
150508, -72.59, 102200.0, 29.63, 0
150724, -72.51, 102199.0, 29.63, 0
151043, -72.51, 102199.0, 29.63, 0
151256, -72.59, 102200.0, 29.64, 0
151472, -72.68, 102201.0, 29.64, 0
152007, -72.51, 102199.0, 29.65, 0
152226, -72.51, 102199.0, 29.65, 0
152548, -72.76, 102202.0, 29.66, 0
152866, -72.35, 102197.0, 29.66, 0
153082, -72.51, 102199.0, 29.67, 0
153402, -72.51, 102199.0, 29.67, 0
154044, -72.35, 102197.0, 29.68, 0
154684, -72.51, 102199.0, 29.69, 0
155006, -72.68, 102201.0, 29.7, 0
155219, -72.59, 102200.0, 29.7, 0
155540, -72.59, 102200.0, 29.71, 0
155751, -72.59, 102200.0, 29.71, 0
155968, -72.43, 102198.0, 29.71, 0
156292, -72.43, 102198.0, 29.72, 0
156504, -72.51, 102199.0, 29.72, 0
157042, -72.26, 102196.0, 29.73, 0
157362, -72.43, 102198.0, 29.73, 0
157791, -72.59, 102200.0, 29.74, 0
158109, -72.51, 102199.0, 29.75, 0
158325, -72.59, 102200.0, 29.75, 0
158540, -72.51, 102199.0, 29.75, 0
158860, -72.43, 102198.0, 29.76, 0
159287, -72.59, 102200.0, 29.77, 0
159501, -72.59, 102200.0, 29.77, 0
160036, -72.51, 102199.0, 29.78, 0
160251, -72.59, 102200.0, 29.78, 0
160574, -72.76, 102202.0, 29.79, 0
161430, -72.51, 102199.0, 29.76, 0
161751, -72.26, 102196.0, 29.79, 0
162183, -72.51, 102199.0, 29.8, 0
162821, -72.51, 102199.0, 29.82, 0
163245, -72.43, 102198.0, 29.83, 0
163888, -72.18, 102195.0, 29.84, 0
164529, -72.35, 102197.0, 29.85, 0
164847, -72.35, 102197.0, 29.85, 0
165275, -72.35, 102197.0, 29.86, 0
165499, -72.26, 102196.0, 29.85, 0
165712, -72.43, 102198.0, 29.86, 0
165923, -72.26, 102196.0, 29.87, 0
166243, -72.51, 102199.0, 29.87, 0
166674, -72.51, 102199.0, 29.88, 0
167212, -72.43, 102198.0, 29.88, 0
167428, -72.51, 102199.0, 29.88, 0
167748, -72.35, 102197.0, 29.89, 0
167963, -72.51, 102199.0, 29.89, 0
168386, -72.68, 102201.0, 29.9, 0
169031, -72.43, 102198.0, 29.91, 0
169353, -72.35, 102197.0, 29.91, 0
169780, -72.59, 102200.0, 29.92, 0
170421, -72.43, 102198.0, 29.93, 0
170640, -72.35, 102197.0, 29.93, 0
170959, -72.51, 102199.0, 29.93, 0
171811, -72.43, 102198.0, 29.94, 0
172129, -72.43, 102198.0, 29.95, 0
172562, -72.35, 102197.0, 29.96, 0
173204, -72.51, 102199.0, 29.96, 0
173422, -72.68, 102201.0, 29.96, 0
173743, -72.26, 102196.0, 29.97, 0
174065, -72.26, 102196.0, 29.98, 0
174278, -72.35, 102197.0, 29.98, 0
174500, -72.43, 102198.0, 29.98, 0
174799, -72.35, 102197.0, 29.96, 0
175018, -72.26, 102196.0, 29.97, 0
176199, -72.18, 102195.0, 30.01, 0
176837, -72.26, 102196.0, 30.02, 0
177055, -72.26, 102196.0, 30.02, 0
177375, -72.18, 102195.0, 30.03, 0
177590, -72.18, 102195.0, 30.03, 0
177912, -72.35, 102197.0, 30.03, 0
178551, -72.26, 102196.0, 30.04, 0
178975, -72.18, 102195.0, 30.05, 0
179193, -72.18, 102195.0, 30.05, 0
179944, -72.18, 102195.0, 30.06, 0
180589, -72.18, 102195.0, 30.06, 0
180911, -72.26, 102196.0, 30.07, 0
181338, -72.26, 102196.0, 30.07, 0
181978, -72.18, 102195.0, 30.08, 0
182296, -72.18, 102195.0, 30.09, 0
182511, -72.26, 102196.0, 30.09, 0
182726, -72.26, 102196.0, 30.09, 0
183046, -72.26, 102196.0, 30.09, 0
184113, -72.18, 102195.0, 30.11, 0
184334, -72.26, 102196.0, 30.11, 0
184653, -72.1, 102194.0, 30.11, 0
184970, -72.18, 102195.0, 30.12, 0
185183, -72.18, 102195.0, 30.12, 0
185824, -72.02, 102193.0, 30.13, 0
186466, -72.18, 102195.0, 30.14, 0
186685, -72.26, 102196.0, 30.13, 0
187217, -72.18, 102195.0, 30.15, 0
187663, -72.18, 102195.0, 30.15, 0
188409, -72.35, 102197.0, 30.15, 0
189049, -72.35, 102197.0, 30.17, 0
189369, -72.43, 102198.0, 30.17, 0
189801, -72.35, 102197.0, 30.18, 0
190444, -72.51, 102199.0, 30.18, 0
190762, -72.18, 102195.0, 30.19, 0
190978, -72.35, 102197.0, 30.19, 0
191300, -72.26, 102196.0, 30.19, 0
191511, -72.35, 102197.0, 30.2, 0
192152, -72.18, 102195.0, 30.2, 0
192473, -72.26, 102196.0, 30.21, 0
192900, -72.35, 102197.0, 30.21, 0
193542, -72.26, 102196.0, 30.22, 0
193860, -72.26, 102196.0, 30.23, 0
194289, -72.35, 102197.0, 30.23, 0
194506, -72.35, 102197.0, 30.23, 0
195257, -72.35, 102197.0, 30.24, 0
195476, -72.35, 102197.0, 30.24, 0
195795, -72.35, 102197.0, 30.24, 0
196113, -72.35, 102197.0, 30.25, 0
196325, -72.35, 102197.0, 30.25, 0
196545, -72.35, 102197.0, 30.25, 0
196866, -72.26, 102196.0, 30.26, 0
197185, -72.35, 102197.0, 30.26, 0
197397, -72.18, 102195.0, 30.26, 0
198038, -72.43, 102198.0, 30.27, 0
198258, -72.43, 102198.0, 30.27, 0
198794, -72.35, 102197.0, 30.28, 0
199435, -72.18, 102195.0, 30.28, 0
200290, -72.26, 102196.0, 30.29, 0
201130, -72.26, 102196.0, 30.26, 0
201453, -72.35, 102197.0, 30.29, 0
201669, -72.35, 102197.0, 30.3, 0
201990, -72.35, 102197.0, 30.31, 0
202417, -72.26, 102196.0, 30.31, 0
203060, -72.26, 102196.0, 30.32, 0
12682, -72.35, 102197.0, 29.62, 0
13108, -72.43, 102198.0, 29.7, 0
13324, -72.35, 102197.0, 29.71, 0
13647, -72.35, 102197.0, 29.74, 0
13965, -72.35, 102197.0, 29.75, 0
14608, -72.43, 102198.0, 29.77, 0
15244, -72.43, 102198.0, 29.79, 0
15667, -72.59, 102200.0, 29.8, 0
15886, -72.51, 102199.0, 29.8, 0
16207, -72.43, 102198.0, 29.81, 0
16527, -72.43, 102198.0, 29.82, 0
16740, -72.35, 102197.0, 29.82, 0
17381, -72.43, 102198.0, 29.83, 0
17599, -72.18, 102195.0, 29.83, 0
17919, -72.18, 102195.0, 29.84, 0
18237, -72.43, 102198.0, 29.85, 0
18445, -72.43, 102198.0, 29.85, 0
19514, -72.26, 102196.0, 29.87, 0
20369, -72.43, 102198.0, 29.88, 0
21009, -72.43, 102198.0, 29.89, 0
21648, -72.43, 102198.0, 29.9, 0
22288, -72.51, 102199.0, 29.91, 0
22811, -72.35, 102197.0, 29.89, 0
23243, -72.35, 102197.0, 29.91, 0
23560, -72.35, 102197.0, 29.93, 0
23771, -72.26, 102196.0, 29.93, 0
24089, -72.18, 102195.0, 29.94, 0
24302, -72.26, 102196.0, 29.94, 0
24623, -72.59, 102200.0, 29.94, 0
25048, -72.51, 102199.0, 29.95, 0
25472, -72.35, 102197.0, 29.96, 0
26107, -72.43, 102198.0, 29.97, 0
26428, -72.43, 102198.0, 29.97, 0
26857, -72.51, 102199.0, 29.98, 0
27170, -72.35, 102197.0, 29.99, 0
27386, -72.59, 102200.0, 29.99, 0
28238, -72.26, 102196.0, 30.0, 0
28555, -72.43, 102198.0, 30.01, 0
28770, -72.35, 102197.0, 30.01, 0
29405, -72.35, 102197.0, 30.02, 0
29622, -72.43, 102198.0, 30.02, 0
30161, -72.35, 102197.0, 30.03, 0
30796, -72.18, 102195.0, 30.04, 0
31869, -72.26, 102196.0, 30.06, 0
32507, -72.26, 102196.0, 30.07, 0
32825, -72.26, 102196.0, 30.08, 0
33042, -72.51, 102199.0, 30.08, 0
33258, -72.43, 102198.0, 30.08, 0
33580, -72.26, 102196.0, 30.09, 0
33898, -72.35, 102197.0, 30.09, 0
34113, -72.51, 102199.0, 30.1, 0
34748, -72.26, 102196.0, 30.11, 0
34969, -72.43, 102198.0, 30.11, 0
35286, -72.43, 102198.0, 30.12, 0
35625, -72.35, 102197.0, 30.11, 0
36049, -72.51, 102199.0, 30.08, 0
36370, -72.35, 102197.0, 30.11, 0
36587, -72.35, 102197.0, 30.12, 0
37125, -72.43, 102198.0, 30.14, 0
37549, -72.35, 102197.0, 30.15, 0
38186, -72.26, 102196.0, 30.16, 0
38408, -72.26, 102196.0, 30.16, 0
38621, -72.43, 102198.0, 30.16, 0
38835, -72.26, 102196.0, 30.17, 0
39259, -72.1, 102194.0, 30.18, 0
40328, -72.26, 102196.0, 30.19, 0
40546, -72.43, 102198.0, 30.19, 0
40866, -72.18, 102195.0, 30.2, 0
41183, -72.35, 102197.0, 30.21, 0
41395, -72.35, 102197.0, 30.21, 0
42253, -72.35, 102197.0, 30.22, 0
42571, -72.43, 102198.0, 30.22, 0
42782, -72.35, 102197.0, 30.23, 0
43102, -72.18, 102195.0, 30.23, 0
43317, -72.18, 102195.0, 30.23, 0
43531, -72.26, 102196.0, 30.24, 0
43855, -72.26, 102196.0, 30.24, 0
44173, -72.51, 102199.0, 30.25, 0
44388, -72.35, 102197.0, 30.25, 0
44705, -72.18, 102195.0, 30.25, 0
44917, -72.26, 102196.0, 30.26, 0
45235, -72.35, 102197.0, 30.26, 0
45452, -72.59, 102200.0, 30.26, 0
46091, -72.26, 102196.0, 30.27, 0
46308, -72.26, 102196.0, 30.27, 0
46630, -72.18, 102195.0, 30.28, 0
46947, -72.26, 102196.0, 30.29, 0
47381, -72.43, 102198.0, 30.29, 0
47696, -72.18, 102195.0, 30.29, 0
47912, -72.35, 102197.0, 30.3, 0
48226, -72.18, 102195.0, 30.3, 0
48441, -72.43, 102198.0, 30.3, 0
48986, -72.26, 102196.0, 30.31, 0
49499, -72.18, 102195.0, 30.29, 0
49716, -72.18, 102195.0, 30.3, 0
50252, -72.18, 102195.0, 30.32, 0
50891, -72.51, 102199.0, 30.34, 0
51208, -72.26, 102196.0, 30.34, 0
51639, -72.18, 102195.0, 30.35, 0
51857, -72.26, 102196.0, 30.35, 0
52179, -72.1, 102194.0, 30.35, 0
52503, -72.35, 102197.0, 30.36, 0
52928, -72.35, 102197.0, 30.37, 0
53245, -72.18, 102195.0, 30.37, 0
53458, -72.26, 102196.0, 30.38, 0
54098, -72.26, 102196.0, 30.39, 0
54418, -72.1, 102194.0, 30.39, 0
54845, -72.26, 102196.0, 30.4, 0
55063, -72.1, 102194.0, 30.4, 0
55598, -72.26, 102196.0, 30.41, 0
55816, -72.26, 102196.0, 30.41, 0
56136, -72.18, 102195.0, 30.41, 0
56770, -72.18, 102195.0, 30.43, 0
57089, -72.1, 102194.0, 30.43, 0
57301, -72.35, 102197.0, 30.44, 0
57523, -72.02, 102193.0, 30.43, 0
58055, -72.18, 102195.0, 30.45, 0
58693, -72.18, 102195.0, 30.46, 0
59015, -72.18, 102195.0, 30.46, 0
59446, -72.02, 102193.0, 30.47, 0
59764, -72.18, 102195.0, 30.47, 0
59980, -72.18, 102195.0, 30.47, 0
60293, -72.18, 102195.0, 30.48, 0
60508, -72.18, 102195.0, 30.48, 0
60937, -72.26, 102196.0, 30.49, 0
61153, -72.26, 102196.0, 30.49, 0
61476, -72.18, 102195.0, 30.49, 0
61794, -72.18, 102195.0, 30.5, 0
62007, -72.18, 102195.0, 30.5, 0
62226, -72.26, 102196.0, 30.5, 0
62337, -72.26, 102196.0, 30.5, 0
62952, -72.18, 102195.0, 30.49, 0
63271, -72.18, 102195.0, 30.51, 0
63485, -72.18, 102195.0, 30.52, 0
64126, -72.1, 102194.0, 30.53, 0
64768, -72.1, 102194.0, 30.54, 0
65085, -72.1, 102194.0, 30.54, 0
65300, -72.18, 102195.0, 30.54, 0
65939, -72.18, 102195.0, 30.55, 0
66156, -72.1, 102194.0, 30.55, 0
66477, -72.35, 102197.0, 30.56, 0
66796, -72.26, 102196.0, 30.57, 0
67006, -72.26, 102196.0, 30.57, 0
67645, -72.18, 102195.0, 30.58, 0
67965, -72.35, 102197.0, 30.58, 0
68611, -72.1, 102194.0, 30.59, 0
68929, -72.02, 102193.0, 30.59, 0
69141, -72.26, 102196.0, 30.6, 0
70206, -72.02, 102193.0, 30.61, 0
70524, -72.02, 102193.0, 30.62, 0
70740, -72.1, 102194.0, 30.62, 0
71059, -71.85, 102191.0, 30.62, 0
71270, -72.1, 102194.0, 30.63, 0
71493, -72.18, 102195.0, 30.63, 0
71811, -72.18, 102195.0, 30.63, 0
72130, -72.18, 102195.0, 30.64, 0
72344, -72.26, 102196.0, 30.64, 0
72560, -72.1, 102194.0, 30.64, 0
72881, -72.26, 102196.0, 30.65, 0
73203, -72.26, 102196.0, 30.65, 0
73628, -72.18, 102195.0, 30.65, 0
73945, -72.26, 102196.0, 30.66, 0
74157, -72.18, 102195.0, 30.66, 0
74797, -72.26, 102196.0, 30.67, 0
75656, -72.26, 102196.0, 30.68, 0
76057, -72.18, 102195.0, 30.64, 0
76376, -72.1, 102194.0, 30.67, 0
76589, -72.18, 102195.0, 30.68, 0
76807, -72.18, 102195.0, 30.69, 0
77129, -72.18, 102195.0, 30.69, 0
77549, -72.18, 102195.0, 30.71, 0
