Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
364865, -32.09, 101711.0, 30.99, 0
365076, -32.17, 101712.0, 31.0, 0
365495, -32.0, 101710.0, 31.0, 0
365908, -32.09, 101711.0, 31.01, 0
366223, -32.0, 101710.0, 31.01, 0
366434, -31.92, 101709.0, 31.01, 0
366639, -32.0, 101710.0, 31.01, 0
366954, -32.09, 101711.0, 31.01, 0
367165, -32.0, 101710.0, 31.02, 0
367584, -31.92, 101709.0, 31.02, 0
367899, -32.09, 101711.0, 31.02, 0
368110, -32.09, 101711.0, 31.03, 0
368532, -31.92, 101709.0, 31.04, 0
368846, -32.09, 101711.0, 31.04, 0
369057, -32.09, 101711.0, 31.04, 0
369476, -32.0, 101710.0, 31.05, 0
369788, -32.0, 101710.0, 31.05, 0
369998, -32.0, 101710.0, 31.06, 0
370313, -32.0, 101710.0, 31.05, 0
370523, -32.0, 101710.0, 31.06, 0
370942, -32.09, 101711.0, 31.06, 0
371257, -32.0, 101710.0, 31.06, 0
371468, -32.0, 101710.0, 31.06, 0
371887, -32.09, 101711.0, 31.07, 0
372202, -32.17, 101712.0, 31.06, 0
372413, -32.17, 101712.0, 31.06, 0
372619, -32.0, 101710.0, 31.07, 0
372933, -32.09, 101711.0, 31.07, 0
373144, -31.92, 101709.0, 31.07, 0
373561, -32.09, 101711.0, 31.07, 0
373876, -32.25, 101713.0, 31.07, 0
374087, -32.09, 101711.0, 31.08, 0
374507, -32.0, 101710.0, 31.08, 0
374821, -32.0, 101710.0, 31.08, 0
375032, -32.0, 101710.0, 31.09, 0
375451, -31.92, 101709.0, 31.09, 0
375870, -32.09, 101711.0, 31.09, 0
376184, -32.17, 101712.0, 31.1, 0
376395, -32.09, 101711.0, 31.1, 0
376813, -31.92, 101709.0, 31.1, 0
377128, -32.0, 101710.0, 31.1, 0
377339, -32.34, 101714.0, 31.1, 0
377757, -32.09, 101711.0, 31.11, 0
378072, -31.92, 101709.0, 31.11, 0
378283, -32.17, 101712.0, 31.11, 0
378493, -31.84, 101708.0, 31.11, 0
378804, -32.17, 101712.0, 31.12, 0
379014, -32.09, 101711.0, 31.12, 0
379329, -31.92, 101709.0, 31.12, 0
379542, -32.0, 101710.0, 31.12, 0
379961, -32.17, 101712.0, 31.12, 0
380276, -32.09, 101711.0, 31.13, 0
380487, -32.09, 101711.0, 31.13, 0
380906, -32.17, 101712.0, 31.13, 0
381221, -31.92, 101709.0, 31.13, 0
381432, -32.25, 101713.0, 31.13, 0
381851, -32.09, 101711.0, 31.14, 0
382166, -32.09, 101711.0, 31.14, 0
382377, -32.0, 101710.0, 31.15, 0
382796, -32.09, 101711.0, 31.15, 0
383111, -32.17, 101712.0, 31.15, 0
383322, -32.17, 101712.0, 31.16, 0
383744, -32.09, 101711.0, 31.16, 0
384059, -32.17, 101712.0, 31.16, 0
384270, -32.09, 101711.0, 31.17, 0
384480, -32.0, 101710.0, 31.17, 0
384793, -32.17, 101712.0, 31.17, 0
385003, -32.17, 101712.0, 31.18, 0
385318, -32.0, 101710.0, 31.18, 0
385531, -32.17, 101712.0, 31.18, 0
385950, -32.17, 101712.0, 31.18, 0
386265, -31.92, 101709.0, 31.19, 0
386476, -32.09, 101711.0, 31.19, 0
386684, -32.34, 101714.0, 31.18, 0
386998, -31.92, 101709.0, 31.18, 0
387209, -32.0, 101710.0, 31.19, 0
387630, -32.17, 101712.0, 31.19, 0
387945, -32.09, 101711.0, 31.19, 0
388156, -32.0, 101710.0, 31.19, 0
388574, -32.17, 101712.0, 31.19, 0
388889, -32.09, 101711.0, 31.19, 0
389100, -32.25, 101713.0, 31.2, 0
389521, -32.17, 101712.0, 31.19, 0
389836, -32.0, 101710.0, 31.19, 0
390047, -32.17, 101712.0, 31.19, 0
390466, -32.0, 101710.0, 31.19, 0
390885, -32.17, 101712.0, 31.19, 0
391199, -32.0, 101710.0, 31.18, 0
391410, -32.09, 101711.0, 31.18, 0
391831, -32.17, 101712.0, 31.18, 0
392146, -32.09, 101711.0, 31.18, 0
392357, -32.09, 101711.0, 31.19, 0
392776, -32.17, 101712.0, 31.2, 0
393091, -32.0, 101710.0, 31.2, 0
393302, -32.09, 101711.0, 31.2, 0
393721, -32.17, 101712.0, 31.21, 0
394036, -32.0, 101710.0, 31.21, 0
394247, -32.0, 101710.0, 31.21, 0
394457, -32.0, 101710.0, 31.21, 0
394769, -32.09, 101711.0, 31.22, 0
394979, -32.09, 101711.0, 31.22, 0
395294, -32.09, 101711.0, 31.22, 0
395506, -32.17, 101712.0, 31.23, 0
395923, -32.17, 101712.0, 31.23, 0
396238, -32.34, 101714.0, 31.23, 0
396449, -31.92, 101709.0, 31.23, 0
396654, -32.17, 101712.0, 31.23, 0
396969, -32.09, 101711.0, 31.23, 0
397180, -32.09, 101711.0, 31.23, 0
397596, -32.09, 101711.0, 31.24, 0
397911, -32.25, 101713.0, 31.24, 0
398122, -32.09, 101711.0, 31.24, 0
398541, -32.17, 101712.0, 31.25, 0
398856, -32.0, 101710.0, 31.25, 0
399067, -32.17, 101712.0, 31.25, 0
399486, -32.09, 101711.0, 31.26, 0
399906, -32.25, 101713.0, 31.27, 0
400220, -32.25, 101713.0, 31.27, 0
400431, -32.17, 101712.0, 31.27, 0
400850, -32.0, 101710.0, 31.28, 0
401165, -32.17, 101712.0, 31.28, 0
401376, -32.17, 101712.0, 31.28, 0
401797, -32.09, 101711.0, 31.28, 0
402112, -32.17, 101712.0, 31.29, 0
402323, -32.09, 101711.0, 31.29, 0
402742, -32.25, 101713.0, 31.29, 0
403057, -32.09, 101711.0, 31.29, 0
403268, -32.0, 101710.0, 31.3, 0
403478, -32.09, 101711.0, 31.3, 0
403896, -32.09, 101711.0, 31.3, 0
404210, -32.09, 101711.0, 31.3, 0
404421, -32.17, 101712.0, 31.31, 0
404840, -32.0, 101710.0, 31.31, 0
405155, -32.09, 101711.0, 31.31, 0
405366, -32.17, 101712.0, 31.32, 0
405784, -31.84, 101708.0, 31.32, 0
406099, -32.0, 101710.0, 31.32, 0
406310, -32.17, 101712.0, 31.33, 0
406732, -32.17, 101712.0, 31.33, 0
407047, -31.75, 101707.0, 31.33, 0
407258, -32.09, 101711.0, 31.33, 0
407468, -32.0, 101710.0, 31.34, 0
407782, -32.17, 101712.0, 31.34, 0
407992, -32.17, 101712.0, 31.34, 0
408307, -32.17, 101712.0, 31.34, 0
408518, -32.25, 101713.0, 31.34, 0
408937, -32.25, 101713.0, 31.35, 0
409252, -32.09, 101711.0, 31.35, 0
409463, -32.17, 101712.0, 31.35, 0
409882, -32.09, 101711.0, 31.35, 0
410197, -32.09, 101711.0, 31.36, 0
410408, -31.92, 101709.0, 31.36, 0
410613, -32.09, 101711.0, 31.36, 0
410928, -32.25, 101713.0, 31.36, 0
411139, -32.17, 101712.0, 31.36, 0
411560, -32.09, 101711.0, 31.37, 0
411875, -32.09, 101711.0, 31.37, 0
412086, -32.09, 101711.0, 31.37, 0
412507, -32.0, 101710.0, 31.38, 0
412821, -32.09, 101711.0, 31.38, 0
413032, -32.0, 101710.0, 31.38, 0
413451, -31.92, 101709.0, 31.39, 0
413765, -32.09, 101711.0, 31.39, 0
413975, -32.0, 101710.0, 31.39, 0
414290, -32.0, 101710.0, 31.4, 0
414504, -32.09, 101711.0, 31.4, 0
414922, -32.0, 101710.0, 31.4, 0
415237, -32.25, 101713.0, 31.4, 0
415448, -32.0, 101710.0, 31.4, 0
415867, -32.0, 101710.0, 31.41, 0
416182, -32.09, 101711.0, 31.41, 0
416393, -31.92, 101709.0, 31.41, 0
416598, -32.0, 101710.0, 31.41, 0
416913, -32.34, 101714.0, 31.41, 0
417124, -32.09, 101711.0, 31.41, 0
417542, -32.0, 101710.0, 31.42, 0
417857, -32.0, 101710.0, 31.42, 0
418068, -32.09, 101711.0, 31.42, 0
418487, -32.17, 101712.0, 31.42, 0
418907, -32.25, 101713.0, 31.42, 0
419221, -32.17, 101712.0, 31.43, 0
419432, -32.0, 101710.0, 31.42, 0
419851, -32.17, 101712.0, 31.43, 0
420166, -32.17, 101712.0, 31.43, 0
420377, -32.0, 101710.0, 31.43, 0
420796, -31.92, 101709.0, 31.43, 0
421111, -32.0, 101710.0, 31.43, 0
421322, -31.92, 101709.0, 31.43, 0
421744, -32.0, 101710.0, 31.42, 0
422059, -31.92, 101709.0, 31.41, 0
422270, -31.84, 101708.0, 31.41, 0
422480, -32.17, 101712.0, 31.41, 0
422793, -32.34, 101714.0, 31.41, 0
423003, -31.92, 101709.0, 31.4, 0
423318, -32.17, 101712.0, 31.4, 0
423531, -32.25, 101713.0, 31.4, 0
423950, -32.34, 101714.0, 31.41, 0
424265, -31.92, 101709.0, 31.42, 0
424476, -32.0, 101710.0, 31.42, 0
424895, -32.17, 101712.0, 31.43, 0
425210, -32.17, 101712.0, 31.43, 0
425421, -32.0, 101710.0, 31.44, 0
425627, -32.09, 101711.0, 31.44, 0
425941, -31.92, 101709.0, 31.44, 0
426152, -31.92, 101709.0, 31.45, 0
426573, -32.0, 101710.0, 31.45, 0
426888, -32.09, 101711.0, 31.46, 0
427099, -31.92, 101709.0, 31.46, 0
427520, -32.09, 101711.0, 31.46, 0
427835, -32.0, 101710.0, 31.46, 0
428046, -31.92, 101709.0, 31.46, 0
428465, -32.34, 101714.0, 31.45, 0
428780, -31.84, 101708.0, 31.46, 0
428990, -32.0, 101710.0, 31.46, 0
429305, -32.17, 101712.0, 31.46, 0
429516, -31.84, 101708.0, 31.46, 0
429935, -32.17, 101712.0, 31.47, 0
430250, -31.92, 101709.0, 31.47, 0
430461, -31.92, 101709.0, 31.48, 0
430879, -32.0, 101710.0, 31.47, 0
431194, -32.34, 101714.0, 31.47, 0
431405, -32.17, 101712.0, 31.47, 0
431824, -32.25, 101713.0, 31.47, 0
432139, -32.09, 101711.0, 31.48, 0
432350, -32.09, 101711.0, 31.48, 0
432769, -32.17, 101712.0, 31.48, 0
433084, -32.17, 101712.0, 31.48, 0
433295, -32.09, 101711.0, 31.48, 0
433714, -32.09, 101711.0, 31.49, 0
434029, -32.17, 101712.0, 31.49, 0
434240, -32.09, 101711.0, 31.49, 0
434450, -32.0, 101710.0, 31.49, 0
434870, -32.09, 101711.0, 31.5, 0
435184, -32.17, 101712.0, 31.5, 0
435395, -32.17, 101712.0, 31.5, 0
435816, -32.0, 101710.0, 31.5, 0
436131, -32.17, 101712.0, 31.5, 0
436342, -32.09, 101711.0, 31.51, 0
436760, -32.0, 101710.0, 31.51, 0
437075, -32.09, 101711.0, 31.5, 0
437286, -32.0, 101710.0, 31.5, 0
437707, -32.17, 101712.0, 31.5, 0
438022, -32.25, 101713.0, 31.5, 0
438233, -32.0, 101710.0, 31.5, 0
438443, -32.17, 101712.0, 31.5, 0
438862, -32.17, 101712.0, 31.5, 0
439176, -32.09, 101711.0, 31.49, 0
439387, -32.17, 101712.0, 31.49, 0
439805, -32.09, 101711.0, 31.49, 0
440120, -32.17, 101712.0, 31.49, 0
440331, -32.0, 101710.0, 31.49, 0
440750, -32.34, 101714.0, 31.49, 0
441065, -32.25, 101713.0, 31.49, 0
441276, -32.25, 101713.0, 31.49, 0
441486, -32.17, 101712.0, 31.49, 0
441906, -32.34, 101714.0, 31.49, 0
442220, -32.34, 101714.0, 31.48, 0
442431, -32.25, 101713.0, 31.48, 0
442850, -32.17, 101712.0, 31.49, 0
443165, -32.25, 101713.0, 31.48, 0
443376, -32.09, 101711.0, 31.48, 0
443797, -32.17, 101712.0, 31.48, 0
444112, -32.17, 101712.0, 31.47, 0
444323, -32.17, 101712.0, 31.47, 0
444744, -32.17, 101712.0, 31.46, 0
445059, -32.09, 101711.0, 31.45, 0
445270, -32.17, 101712.0, 31.45, 0
445480, -32.25, 101713.0, 31.44, 0
445898, -32.09, 101711.0, 31.44, 0
446212, -32.17, 101712.0, 31.45, 0
446423, -32.09, 101711.0, 31.45, 0
446629, -32.0, 101710.0, 31.45, 0
446943, -32.17, 101712.0, 31.45, 0
447154, -32.34, 101714.0, 31.45, 0
447575, -32.25, 101713.0, 31.45, 0
447890, -32.42, 101715.0, 31.45, 0
448101, -32.09, 101711.0, 31.45, 0
448523, -32.34, 101714.0, 31.45, 0
448837, -32.34, 101714.0, 31.45, 0
449048, -32.09, 101711.0, 31.45, 0
449467, -32.09, 101711.0, 31.44, 0
449782, -32.25, 101713.0, 31.43, 0
449992, -32.25, 101713.0, 31.43, 0
450307, -32.09, 101711.0, 31.42, 0
450519, -32.09, 101711.0, 31.41, 0
450939, -32.0, 101710.0, 31.41, 0
451254, -32.25, 101713.0, 31.4, 0
451465, -32.34, 101714.0, 31.4, 0
451884, -32.17, 101712.0, 31.4, 0
452199, -32.25, 101713.0, 31.4, 0
452410, -32.25, 101713.0, 31.41, 0
452831, -32.25, 101713.0, 31.41, 0
453146, -32.25, 101713.0, 31.41, 0
453357, -32.17, 101712.0, 31.41, 0
453778, -32.25, 101713.0, 31.42, 0
454093, -32.25, 101713.0, 31.42, 0
454304, -32.0, 101710.0, 31.42, 0
454725, -32.25, 101713.0, 31.43, 0
455040, -32.17, 101712.0, 31.43, 0
455251, -32.25, 101713.0, 31.43, 0
455672, -32.34, 101714.0, 31.44, 0
455986, -32.25, 101713.0, 31.44, 0
456197, -32.34, 101714.0, 31.44, 0
456616, -32.25, 101713.0, 31.44, 0
456931, -32.17, 101712.0, 31.45, 0
457142, -32.09, 101711.0, 31.45, 0
457561, -32.09, 101711.0, 31.46, 0
457876, -32.25, 101713.0, 31.46, 0
458087, -32.34, 101714.0, 31.46, 0
458509, -32.25, 101713.0, 31.47, 0
458823, -32.09, 101711.0, 31.47, 0
459034, -32.09, 101711.0, 31.48, 0
459453, -32.17, 101712.0, 31.48, 0
459873, -32.25, 101713.0, 31.49, 0
460187, -32.25, 101713.0, 31.49, 0
460398, -32.34, 101714.0, 31.5, 0
460817, -32.25, 101713.0, 31.5, 0
461132, -32.25, 101713.0, 31.5, 0
461343, -32.25, 101713.0, 31.51, 0
461762, -32.5, 101716.0, 31.51, 0
462077, -32.17, 101712.0, 31.52, 0
462288, -32.17, 101712.0, 31.52, 0
462709, -32.17, 101712.0, 31.52, 0
463024, -32.17, 101712.0, 31.52, 0
463235, -32.34, 101714.0, 31.53, 0
463656, -32.25, 101713.0, 31.53, 0
463970, -32.25, 101713.0, 31.54, 0
464181, -32.09, 101711.0, 31.54, 0
464602, -32.25, 101713.0, 31.55, 0
464917, -32.25, 101713.0, 31.55, 0
465128, -32.17, 101712.0, 31.55, 0
465549, -32.25, 101713.0, 31.56, 0
465864, -32.25, 101713.0, 31.56, 0
466075, -32.25, 101713.0, 31.56, 0
466495, -32.09, 101711.0, 31.57, 0
466808, -32.34, 101714.0, 31.57, 0
467018, -32.17, 101712.0, 31.57, 0
467333, -32.34, 101714.0, 31.58, 0
467544, -32.25, 101713.0, 31.58, 0
467963, -32.34, 101714.0, 31.58, 0
468278, -32.17, 101712.0, 31.58, 0
468490, -32.25, 101713.0, 31.58, 0
468697, -32.09, 101711.0, 31.59, 0
469011, -32.25, 101713.0, 31.59, 0
469222, -32.17, 101712.0, 31.59, 0
469640, -32.25, 101713.0, 31.6, 0
469955, -32.17, 101712.0, 31.6, 0
470166, -32.09, 101711.0, 31.6, 0
470587, -32.25, 101713.0, 31.6, 0
470902, -32.17, 101712.0, 31.6, 0
471113, -32.25, 101713.0, 31.61, 0
471534, -32.09, 101711.0, 31.61, 0
471849, -32.34, 101714.0, 31.61, 0
472060, -32.09, 101711.0, 31.62, 0
472479, -32.34, 101714.0, 31.62, 0
472794, -32.34, 101714.0, 31.62, 0
473004, -32.17, 101712.0, 31.62, 0
473319, -32.17, 101712.0, 31.63, 0
473528, -32.34, 101714.0, 31.63, 0
473738, -32.17, 101712.0, 31.63, 0
474052, -32.17, 101712.0, 31.63, 0
474263, -32.17, 101712.0, 31.63, 0
474473, -32.09, 101711.0, 31.63, 0
474785, -32.09, 101711.0, 31.64, 0
474995, -32.25, 101713.0, 31.64, 0
475310, -32.34, 101714.0, 31.64, 0
475523, -32.17, 101712.0, 31.64, 0
475942, -32.34, 101714.0, 31.64, 0
476257, -32.17, 101712.0, 31.64, 0
476468, -32.42, 101715.0, 31.64, 0
476673, -32.17, 101712.0, 31.64, 0
476988, -32.17, 101712.0, 31.64, 0
477199, -32.34, 101714.0, 31.65, 0
477620, -32.25, 101713.0, 31.65, 0
477935, -32.17, 101712.0, 31.65, 0
478146, -32.25, 101713.0, 31.65, 0
478567, -32.09, 101711.0, 31.65, 0
478882, -32.25, 101713.0, 31.65, 0
479093, -32.25, 101713.0, 31.65, 0
479511, -32.17, 101712.0, 31.65, 0
479826, -32.25, 101713.0, 31.65, 0
480037, -32.25, 101713.0, 31.66, 0
480456, -32.42, 101715.0, 31.66, 0
480769, -32.34, 101714.0, 31.67, 0
480979, -32.34, 101714.0, 31.67, 0
481294, -32.17, 101712.0, 31.67, 0
481507, -32.34, 101714.0, 31.67, 0
481926, -32.17, 101712.0, 31.67, 0
482241, -32.25, 101713.0, 31.67, 0
482452, -32.17, 101712.0, 31.67, 0
482871, -32.17, 101712.0, 31.67, 0
483186, -32.09, 101711.0, 31.67, 0
483397, -32.25, 101713.0, 31.67, 0
483816, -32.34, 101714.0, 31.68, 0
484131, -32.25, 101713.0, 31.68, 0
484342, -32.25, 101713.0, 31.68, 0
484761, -32.42, 101715.0, 31.69, 0
485076, -32.34, 101714.0, 31.69, 0
485287, -32.34, 101714.0, 31.7, 0
485709, -32.17, 101712.0, 31.7, 0
486024, -32.17, 101712.0, 31.7, 0
486235, -32.17, 101712.0, 31.7, 0
486656, -32.09, 101711.0, 31.71, 0
486970, -32.42, 101715.0, 31.71, 0
487181, -32.17, 101712.0, 31.71, 0
487602, -32.09, 101711.0, 31.72, 0
487917, -32.25, 101713.0, 31.72, 0
488128, -32.17, 101712.0, 31.72, 0
488549, -32.42, 101715.0, 31.73, 0
488864, -32.17, 101712.0, 31.73, 0
489075, -32.25, 101713.0, 31.73, 0
489496, -32.25, 101713.0, 31.74, 0
489809, -32.25, 101713.0, 31.74, 0
490020, -32.17, 101712.0, 31.74, 0
490439, -32.17, 101712.0, 31.75, 0
490852, -32.25, 101713.0, 31.75, 0
491167, -32.25, 101713.0, 31.75, 0
491378, -32.25, 101713.0, 31.74, 0
491797, -32.17, 101712.0, 31.74, 0
492112, -32.0, 101710.0, 31.74, 0
492323, -32.25, 101713.0, 31.74, 0
492741, -32.5, 101716.0, 31.75, 0
493056, -32.34, 101714.0, 31.75, 0
493267, -32.34, 101714.0, 31.76, 0
493477, -32.34, 101714.0, 31.76, 0
493791, -32.17, 101712.0, 31.76, 0
494001, -32.17, 101712.0, 31.77, 0
494316, -32.17, 101712.0, 31.77, 0
494529, -32.17, 101712.0, 31.77, 0
494948, -32.34, 101714.0, 31.77, 0
495263, -32.34, 101714.0, 31.77, 0
495474, -32.25, 101713.0, 31.78, 0
495682, -32.34, 101714.0, 31.77, 0
495996, -32.42, 101715.0, 31.77, 0
496207, -32.17, 101712.0, 31.77, 0
496628, -32.17, 101712.0, 31.77, 0
496943, -32.25, 101713.0, 31.77, 0
497154, -32.25, 101713.0, 31.77, 0
497575, -32.25, 101713.0, 31.77, 0
497890, -32.17, 101712.0, 31.76, 0
498101, -32.34, 101714.0, 31.77, 0
498523, -32.25, 101713.0, 31.78, 0
498837, -32.34, 101714.0, 31.79, 0
499048, -32.34, 101714.0, 31.79, 0
499467, -32.17, 101712.0, 31.79, 0
499781, -32.25, 101713.0, 31.8, 0
499991, -32.25, 101713.0, 31.8, 0
500306, -32.25, 101713.0, 31.8, 0
500518, -32.17, 101712.0, 31.8, 0
500938, -32.34, 101714.0, 31.8, 0
501253, -32.25, 101713.0, 31.8, 0
501464, -32.25, 101713.0, 31.8, 0
501883, -32.17, 101712.0, 31.81, 0
502198, -32.17, 101712.0, 31.81, 0
502409, -32.42, 101715.0, 31.82, 0
502615, -32.34, 101714.0, 31.82, 0
502929, -32.34, 101714.0, 31.82, 0
503140, -32.5, 101716.0, 31.82, 0
503559, -32.25, 101713.0, 31.83, 0
503874, -32.17, 101712.0, 31.83, 0
504085, -32.34, 101714.0, 31.84, 0
504506, -32.25, 101713.0, 31.84, 0
504819, -32.25, 101713.0, 31.84, 0
505030, -32.25, 101713.0, 31.85, 0
505449, -32.34, 101714.0, 31.85, 0
505764, -32.17, 101712.0, 31.86, 0
505974, -32.34, 101714.0, 31.86, 0
506289, -32.25, 101713.0, 31.86, 0
506501, -32.17, 101712.0, 31.86, 0
506921, -32.25, 101713.0, 31.86, 0
507236, -32.25, 101713.0, 31.86, 0
