Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
21893, 21893864, -5.83, 101395.0, 30.46, 0
22249, 22249904, -5.83, 101395.0, 30.44, 0
22944, 22944901, -5.66, 101393.0, 30.49, 0
23411, 23411898, -5.66, 101393.0, 30.5, 0
23868, 23868901, -5.83, 101395.0, 30.52, 0
24331, 24331898, -5.91, 101396.0, 30.53, 0
24797, 24797900, -5.99, 101397.0, 30.54, 0
25255, 25255897, -5.91, 101396.0, 30.56, 0
25952, 25952900, -5.74, 101394.0, 30.57, 0
26415, 26415899, -5.91, 101396.0, 30.59, 0
27115, 27115905, -5.83, 101395.0, 30.6, 0
27808, 27808873, -5.83, 101395.0, 30.62, 0
28271, 28271901, -5.74, 101394.0, 30.64, 0
28734, 28734900, -5.83, 101395.0, 30.65, 0
29198, 29198901, -5.74, 101394.0, 30.66, 0
29898, 29898897, -5.58, 101392.0, 30.68, 0
30360, 30360897, -5.83, 101395.0, 30.7, 0
30819, 30819900, -5.66, 101393.0, 30.71, 0
31439, 31439900, -5.83, 101395.0, 30.73, 0
32059, 32059901, -5.74, 101394.0, 30.75, 0
32528, 32528501, -5.58, 101392.0, 30.76, 0
32989, 32989905, -5.58, 101392.0, 30.77, 0
33447, 33447900, -5.74, 101394.0, 30.79, 0
34067, 34067898, -5.74, 101394.0, 30.8, 0
34532, 34532494, -5.66, 101393.0, 30.81, 0
34992, 34992907, -5.66, 101393.0, 30.83, 0
35454, 35454897, -5.83, 101395.0, 30.84, 0
35918, 35918900, -5.91, 101396.0, 30.85, 0
36381, 36381879, -5.74, 101394.0, 30.87, 0
36843, 36843900, -5.58, 101392.0, 30.88, 0
37307, 37307898, -5.83, 101395.0, 30.89, 0
37773, 37773902, -5.74, 101394.0, 30.9, 0
38238, 38238881, -5.91, 101396.0, 30.91, 0
38935, 38935878, -5.66, 101393.0, 30.94, 0
1552, 1552656, -5.83, 101395.0, 26.61, 0
2021, 2021925, -5.83, 101395.0, 26.77, 0
2489, 2489565, -5.83, 101395.0, 26.81, 0
3185, 3185929, -5.99, 101397.0, 26.85, 0
3885, 3885928, -5.58, 101392.0, 26.88, 0
4584, 4584942, -5.83, 101395.0, 26.91, 0
5047, 5047908, -5.83, 101395.0, 26.94, 0
5508, 5508496, -5.74, 101394.0, 26.96, 0
2695, 2695024, -5.99, 101397.0, 26.91, 0
3645, 3645931, -5.91, 101396.0, 27.06, 0
4432, 4432977, -5.58, 101392.0, 27.11, 0
5062, 5062006, -5.83, 101395.0, 27.15, 0
5850, 5850905, -5.99, 101397.0, 27.19, 0
7744, 7744938, -5.99, 101397.0, 27.29, 0
8849, 8849904, -5.74, 101394.0, 27.35, 0
9476, 9476908, -5.83, 101395.0, 27.38, 0
10343, 10343938, -5.74, 101394.0, 27.43, 0
12001, 12001024, -5.91, 101396.0, 27.51, 0
12870, 12870374, -5.83, 101395.0, 27.55, 0
13501, 13501935, -5.99, 101397.0, 27.58, 0
14051, 14051002, -5.99, 101397.0, 27.6, 0
15209, 15209010, -5.91, 101396.0, 27.65, 0
16152, 16152935, -5.99, 101397.0, 27.7, 0
17252, 17252980, -5.83, 101395.0, 27.75, 0
18129, 18129938, -5.91, 101396.0, 27.78, 0
18835, 18835931, -5.91, 101396.0, 27.81, 0
20176, 20176933, -5.83, 101395.0, 27.87, 0
21593, 21593007, -5.91, 101396.0, 27.94, 0
22538, 22538900, -5.99, 101397.0, 27.98, 0
24188, 24188981, -5.91, 101396.0, 28.05, 0
25137, 25137901, -5.66, 101393.0, 28.08, 0
25840, 25840928, -5.74, 101394.0, 28.12, 0
27105, 27105987, -5.74, 101394.0, 28.17, 0
27972, 27972018, -5.74, 101394.0, 28.2, 0
29395, 29395999, -5.74, 101394.0, 28.26, 0
2314, 2314924, -5.49, 101391.0, 27.97, 0
2779, 2779926, -5.58, 101392.0, 28.0, 0
3243, 3243924, -5.58, 101392.0, 28.02, 0
3705, 3705899, -5.66, 101393.0, 28.03, 0
4166, 4166938, -5.58, 101392.0, 28.05, 0
4786, 4786895, -5.74, 101394.0, 28.08, 0
5407, 5407920, -5.66, 101393.0, 28.1, 0
5873, 5873924, -5.83, 101395.0, 28.12, 0
6337, 6337923, -5.58, 101392.0, 28.14, 0
6800, 6800899, -5.58, 101392.0, 28.16, 0
7423, 7423920, -5.49, 101391.0, 28.19, 0
7886, 7886926, -5.58, 101392.0, 28.2, 0
8345, 8345920, -5.66, 101393.0, 28.23, 0
8964, 8964920, -5.58, 101392.0, 28.25, 0
9428, 9428900, -5.58, 101392.0, 28.27, 0
9891, 9891925, -5.66, 101393.0, 28.29, 0
10355, 10355930, -5.83, 101395.0, 28.31, 0
10818, 10818920, -5.66, 101393.0, 28.32, 0
11280, 11280901, -5.58, 101392.0, 28.34, 0
11743, 11743930, -5.66, 101393.0, 28.36, 0
12436, 12436904, -5.74, 101394.0, 28.39, 0
12902, 12902932, -5.66, 101393.0, 28.4, 0
13361, 13361930, -5.66, 101393.0, 28.42, 0
13828, 13828929, -5.58, 101392.0, 28.44, 0
14287, 14287928, -5.49, 101391.0, 28.46, 0
14745, 14745930, -5.49, 101391.0, 28.48, 0
15442, 15442903, -5.58, 101392.0, 28.5, 0
15904, 15904920, -5.58, 101392.0, 28.52, 0
16367, 16367927, -5.66, 101393.0, 28.54, 0
16829, 16829930, -5.58, 101392.0, 28.56, 0
17448, 17448933, -5.58, 101392.0, 28.58, 0
17914, 17914933, -5.49, 101391.0, 28.59, 0
18373, 18373907, -5.74, 101394.0, 28.61, 0
18833, 18833904, -5.49, 101391.0, 28.63, 0
19454, 19454927, -5.58, 101392.0, 28.65, 0
19917, 19917900, -5.41, 101390.0, 28.67, 0
20595, 20595924, -5.49, 101391.0, 28.62, 0
21057, 21057500, -5.58, 101392.0, 28.7, 0
2076, 2076927, -5.58, 101392.0, 28.74, 0
2534, 2534514, -5.66, 101393.0, 28.78, 0
3154, 3154922, -5.66, 101393.0, 28.81, 0
3617, 3617939, -5.66, 101393.0, 28.83, 0
4317, 4317924, -5.33, 101389.0, 28.85, 0
4777, 4777922, -5.74, 101394.0, 28.87, 0
5241, 5241921, -5.66, 101393.0, 28.89, 0
5941, 5941924, -5.66, 101393.0, 28.91, 0
6404, 6404902, -5.66, 101393.0, 28.93, 0
6870, 6870928, -5.66, 101393.0, 28.95, 0
7333, 7333899, -5.66, 101393.0, 28.97, 0
7798, 7798931, -5.66, 101393.0, 28.98, 0
8261, 8261927, -5.49, 101391.0, 29.0, 0
8879, 8879928, -5.66, 101393.0, 29.03, 0
9342, 9342932, -5.49, 101391.0, 29.04, 0
9809, 9809921, -5.74, 101394.0, 29.06, 0
10271, 10271922, -5.66, 101393.0, 29.08, 0
10737, 10737927, -5.74, 101394.0, 29.09, 0
11196, 11196933, -5.83, 101395.0, 29.11, 0
11660, 11660931, -5.74, 101394.0, 29.13, 0
12124, 12124929, -5.58, 101392.0, 29.14, 0
12583, 12583923, -5.66, 101393.0, 29.16, 0
13047, 13047929, -5.49, 101391.0, 29.18, 0
13510, 13510523, -5.41, 101390.0, 29.2, 0
13972, 13972923, -5.49, 101391.0, 29.21, 0
14435, 14435906, -5.58, 101392.0, 29.23, 0
14895, 14895931, -5.49, 101391.0, 29.24, 0
15358, 15358901, -5.49, 101391.0, 29.26, 0
15821, 15821931, -5.49, 101391.0, 29.27, 0
16519, 16519528, -5.58, 101392.0, 29.3, 0
16981, 16981928, -5.49, 101391.0, 29.31, 0
17440, 17440923, -5.58, 101392.0, 29.33, 0
17908, 17908905, -5.58, 101392.0, 29.34, 0
18513, 18513528, -5.41, 101390.0, 29.34, 0
18972, 18972924, -5.49, 101391.0, 29.37, 0
19596, 19596949, -5.74, 101394.0, 29.39, 0
20059, 20059904, -5.49, 101391.0, 29.41, 0
20757, 20757930, -5.49, 101391.0, 29.43, 0
21220, 21220926, -5.58, 101392.0, 29.44, 0
21681, 21681925, -5.49, 101391.0, 29.46, 0
22299, 22299929, -5.58, 101392.0, 29.48, 0
22760, 22760923, -5.58, 101392.0, 29.49, 0
23454, 23454926, -5.58, 101392.0, 29.51, 0
23917, 23917926, -5.66, 101393.0, 29.53, 0
24377, 24377932, -5.33, 101389.0, 29.54, 0
24841, 24841902, -5.49, 101391.0, 29.56, 0
25305, 25305902, -5.49, 101391.0, 29.57, 0
25768, 25768924, -5.58, 101392.0, 29.58, 0
26231, 26231934, -5.49, 101391.0, 29.6, 0
26924, 26924928, -5.58, 101392.0, 29.62, 0
27392, 27392905, -5.58, 101392.0, 29.63, 0
27850, 27850928, -5.49, 101391.0, 29.64, 0
28316, 28316932, -5.66, 101393.0, 29.66, 0
28783, 28783931, -5.66, 101393.0, 29.67, 0
29241, 29241911, -5.58, 101392.0, 29.68, 0
29710, 29710932, -5.41, 101390.0, 29.7, 0
30172, 30172924, -5.58, 101392.0, 29.71, 0
30631, 30631938, -5.49, 101391.0, 29.72, 0
31099, 31099903, -5.41, 101390.0, 29.73, 0
31561, 31561949, -5.49, 101391.0, 29.74, 0
32018, 32018931, -5.41, 101390.0, 29.76, 0
32483, 32483890, -5.49, 101391.0, 29.77, 0
32946, 32946903, -5.33, 101389.0, 29.78, 0
33405, 33405911, -5.58, 101392.0, 29.79, 0
3430, 3430910, -5.16, 101387.0, 29.38, 0
3890, 3890900, -5.24, 101388.0, 29.42, 0
4209, 4209503, -5.33, 101389.0, 29.43, 0
4637, 4637900, -5.08, 101386.0, 29.42, 0
5104, 5104902, -5.33, 101389.0, 29.46, 0
5567, 5567875, -5.33, 101389.0, 29.48, 0
6187, 6187500, -5.49, 101391.0, 29.51, 0
6651, 6651905, -5.24, 101388.0, 29.53, 0
7113, 7113905, -5.41, 101390.0, 29.54, 0
7730, 7730903, -5.33, 101389.0, 29.56, 0
8193, 8193472, -5.16, 101387.0, 29.58, 0
8890, 8890905, -5.33, 101389.0, 29.6, 0
9585, 9585904, -5.41, 101390.0, 29.62, 0
10281, 10281919, -5.24, 101388.0, 29.64, 0
10744, 10744906, -5.41, 101390.0, 29.65, 0
11204, 11204497, -5.41, 101390.0, 29.67, 0
11823, 11823880, -5.41, 101390.0, 29.69, 0
12520, 12520904, -5.24, 101388.0, 29.7, 0
12986, 12986904, -5.58, 101392.0, 29.72, 0
13446, 13446900, -5.33, 101389.0, 29.73, 0
13911, 13911906, -5.41, 101390.0, 29.74, 0
14607, 14607904, -5.41, 101390.0, 29.77, 0
15071, 15071901, -5.41, 101390.0, 29.78, 0
15535, 15535904, -5.41, 101390.0, 29.79, 0
15999, 15999910, -5.33, 101389.0, 29.8, 0
16465, 16465901, -5.33, 101389.0, 29.81, 0
16927, 16927883, -5.41, 101390.0, 29.83, 0
17548, 17548904, -5.24, 101388.0, 29.84, 0
18015, 18015904, -5.49, 101391.0, 29.86, 0
18481, 18481904, -5.24, 101388.0, 29.87, 0
18940, 18940905, -5.24, 101388.0, 29.89, 0
19562, 19562888, -5.33, 101389.0, 29.9, 0
20024, 20024904, -5.33, 101389.0, 29.92, 0
20722, 20722904, -5.41, 101390.0, 29.94, 0
21185, 21185478, -5.33, 101389.0, 29.95, 0
21645, 21645904, -5.41, 101390.0, 29.96, 0
22265, 22265922, -5.24, 101388.0, 29.98, 0
22728, 22728904, -5.24, 101388.0, 30.0, 0
23191, 23191501, -5.41, 101390.0, 30.0, 0
23274, 23274922, -5.33, 101389.0, 30.01, 0
24188, 24188474, -5.24, 101388.0, 30.02, 0
24888, 24888904, -5.33, 101389.0, 30.04, 0
25346, 25346884, -5.16, 101387.0, 30.05, 0
25808, 25808905, -5.16, 101387.0, 30.07, 0
26274, 26274922, -5.24, 101388.0, 30.08, 0
26732, 26732902, -5.24, 101388.0, 30.09, 0
27198, 27198503, -5.49, 101391.0, 30.1, 0
27662, 27662904, -5.24, 101388.0, 30.11, 0
28121, 28121904, -5.24, 101388.0, 30.13, 0
28741, 28741884, -5.41, 101390.0, 30.14, 0
29203, 29203479, -5.41, 101390.0, 30.16, 0
29669, 29669882, -5.41, 101390.0, 30.16, 0
30131, 30131119, -5.16, 101387.0, 30.18, 0
30593, 30593905, -5.16, 101387.0, 30.19, 0
31056, 31056907, -5.33, 101389.0, 30.2, 0
31675, 31675913, -5.33, 101389.0, 30.22, 0
32140, 32140224, -5.16, 101387.0, 30.23, 0
32838, 32838904, -5.24, 101388.0, 30.25, 0
33534, 33534888, -5.16, 101387.0, 30.27, 0
34234, 34234918, -5.33, 101389.0, 30.28, 0
34696, 34696904, -5.33, 101389.0, 30.3, 0
35392, 35392884, -5.16, 101387.0, 30.31, 0
35855, 35855904, -5.16, 101387.0, 30.33, 0
36319, 36319883, -5.16, 101387.0, 30.34, 0
0, 589824, 0.0, 0.0, 0.0, 1
36937, 36937884, -5.33, 101389.0, 30.36, 0
37399, 37399884, -5.16, 101387.0, 30.37, 0
37863, 37863904, -5.16, 101387.0, 30.38, 0
38558, 38558884, -5.24, 101388.0, 30.4, 0
39021, 39021910, -5.41, 101390.0, 30.41, 0
39487, 39487904, -5.08, 101386.0, 30.42, 0
39947, 39947904, -5.33, 101389.0, 30.44, 0
40414, 40414905, -5.41, 101390.0, 30.45, 0
40876, 40876901, -5.33, 101389.0, 30.46, 0
41335, 41335913, -5.41, 101390.0, 30.47, 0
41801, 41801901, -5.08, 101386.0, 30.48, 0
42262, 42262918, -5.24, 101388.0, 30.5, 0
42417, 42417890, -5.16, 101387.0, 30.5, 0
43502, 43502900, -5.24, 101388.0, 30.52, 0
43969, 43969900, -5.24, 101388.0, 30.53, 0
44435, 44435884, -5.16, 101387.0, 30.54, 0
44897, 44897888, -5.16, 101387.0, 30.56, 0
45360, 45360884, -5.08, 101386.0, 30.57, 0
46056, 46056882, -5.08, 101386.0, 30.58, 0
46522, 46522904, -5.16, 101387.0, 30.58, 0
46981, 46981906, -5.24, 101388.0, 30.6, 0
47604, 47604884, -5.16, 101387.0, 30.61, 0
48474, 48474889, -5.24, 101388.0, 30.63, 0
48937, 48937905, -5.24, 101388.0, 30.64, 0
49402, 49402883, -5.24, 101388.0, 30.65, 0
49865, 49865903, -5.24, 101388.0, 30.66, 0
50329, 50329906, -4.91, 101384.0, 30.67, 0
50793, 50793884, -5.16, 101387.0, 30.68, 0
51254, 51254918, -5.08, 101386.0, 30.69, 0
51717, 51717903, -5.33, 101389.0, 30.7, 0
52422, 52422885, -5.33, 101389.0, 30.71, 0
52889, 52889882, -5.41, 101390.0, 30.72, 0
53350, 53350882, -5.08, 101386.0, 30.73, 0
53816, 53816906, -5.24, 101388.0, 30.74, 0
54276, 54276916, -5.08, 101386.0, 30.75, 0
54736, 54736901, -5.08, 101386.0, 30.76, 0
55204, 55204475, -5.24, 101388.0, 30.77, 0
55668, 55668911, -5.16, 101387.0, 30.77, 0
56127, 56127903, -5.24, 101388.0, 30.78, 0
56750, 56750903, -5.16, 101387.0, 30.79, 0
57211, 57211879, -5.24, 101388.0, 30.8, 0
57672, 57672903, -5.08, 101386.0, 30.81, 0
58137, 58137060, -5.16, 101387.0, 30.82, 0
58596, 58596903, -4.99, 101385.0, 30.83, 0
59293, 59293913, -5.16, 101387.0, 30.84, 0
59756, 59756903, -5.16, 101387.0, 30.85, 0
60218, 60218629, -5.24, 101388.0, 30.86, 0
61085, 61085881, -4.91, 101384.0, 30.87, 0
61392, 61392878, -5.16, 101387.0, 30.88, 0
62388, 62388887, -5.16, 101387.0, 30.9, 0
63085, 63085903, -4.99, 101385.0, 30.92, 0
63708, 63708908, -5.08, 101386.0, 30.94, 0
64406, 64406911, -5.24, 101388.0, 30.95, 0
64873, 64873884, -5.08, 101386.0, 30.96, 0
65333, 65333882, -5.24, 101388.0, 30.98, 0
65798, 65798909, -5.16, 101387.0, 30.98, 0
66263, 66263892, -5.24, 101388.0, 30.98, 0
66722, 66722885, -5.24, 101388.0, 30.99, 0
67189, 67189498, -5.33, 101389.0, 30.99, 0
67653, 67653887, -5.16, 101387.0, 31.0, 0
68112, 68112880, -5.08, 101386.0, 31.0, 0
68735, 68735904, -5.08, 101386.0, 31.01, 0
69199, 69199502, -5.08, 101386.0, 31.01, 0
69662, 69662903, -5.33, 101389.0, 31.02, 0
70126, 70126910, -5.16, 101387.0, 31.03, 0
2048, 3735552, 1.5407439555097887e-33, 0.0, 3.4438311059246704e-41, 1
70743, 70743875, -5.08, 101386.0, 31.03, 0
71443, 71443004, -5.08, 101386.0, 31.04, 0
71911, 71911884, -5.24, 101388.0, 31.05, 0
72374, 72374904, -4.99, 101385.0, 31.06, 0
72994, 72994911, -5.16, 101387.0, 31.07, 0
73615, 73615899, -4.99, 101385.0, 31.08, 0
74239, 74239920, -5.16, 101387.0, 31.09, 0
74701, 74701903, -4.91, 101384.0, 31.11, 0
75165, 75165494, -5.16, 101387.0, 31.11, 0
75628, 75628887, -4.99, 101385.0, 31.13, 0
76091, 76091898, -5.24, 101388.0, 31.13, 0
76554, 76554883, -4.91, 101384.0, 31.14, 0
77017, 77017892, -5.08, 101386.0, 31.15, 0
77481, 77481888, -5.16, 101387.0, 31.15, 0
77944, 77944881, -5.08, 101386.0, 31.16, 0
0, 0, 0.0, 0.0, 0.0, 1
78407, 78407884, -5.08, 101386.0, 31.16, 0
78869, 78869885, -4.99, 101385.0, 31.17, 0
79331, 79331875, -5.24, 101388.0, 31.18, 0
79793, 79793883, -4.83, 101383.0, 31.19, 0
80257, 80257898, -5.08, 101386.0, 31.21, 0
80689, 80689879, -4.91, 101384.0, 31.15, 0
81093, 81093904, -5.24, 101388.0, 31.2, 0
81554, 81554873, -5.24, 101388.0, 31.23, 0
82176, 82176504, -4.91, 101384.0, 31.25, 0
82640, 82640882, -4.91, 101384.0, 31.26, 0
0, 2684354560, 0.0, 0.0, 0.0, 1
83339, 83339874, -4.99, 101385.0, 31.27, 0
83803, 83803887, -4.91, 101384.0, 31.28, 0
84264, 84264884, -5.08, 101386.0, 31.29, 0
84885, 84885888, -5.08, 101386.0, 31.3, 0
85347, 85347881, -4.74, 101382.0, 31.3, 0
86043, 86043886, -4.74, 101382.0, 31.32, 0
86504, 86504888, -4.74, 101382.0, 31.33, 0
86962, 86962894, -4.49, 101379.0, 31.34, 0
87581, 87581894, -4.91, 101384.0, 31.34, 0
88044, 88044886, -4.66, 101381.0, 31.34, 0
88908, 88908884, -4.58, 101380.0, 31.33, 0
0, 2684354560, 0.0, 0.0, 0.0, 1
89607, 89607894, -4.58, 101380.0, 31.34, 0
90075, 90075882, -4.83, 101383.0, 31.34, 0
90537, 90537903, -4.66, 101381.0, 31.33, 0
91001, 91001882, -4.58, 101380.0, 31.33, 0
91624, 91624885, -4.66, 101381.0, 31.33, 0
92086, 92086881, -4.49, 101379.0, 31.33, 0
92550, 92550907, -4.41, 101378.0, 31.33, 0
93339, 93339883, -4.58, 101380.0, 31.33, 0
93806, 93806884, -4.49, 101379.0, 31.33, 0
94268, 94268896, -4.41, 101378.0, 31.34, 0
94728, 94728884, -4.58, 101380.0, 31.34, 0
95195, 95195490, -4.49, 101379.0, 31.35, 0
95658, 95658908, -4.83, 101383.0, 31.35, 0
0, 3145728, 0.0, 0.0, 0.0, 1
96117, 96117881, -4.74, 101382.0, 31.36, 0
96735, 96735882, -4.74, 101382.0, 31.37, 0
97197, 97197504, -4.49, 101379.0, 31.38, 0
97893, 97893913, -4.49, 101379.0, 31.38, 0
98588, 98588876, -4.58, 101380.0, 31.39, 0
99285, 99285895, -4.58, 101380.0, 31.4, 0
99597, 99597887, -4.58, 101380.0, 31.41, 0
100355, 100355885, -4.33, 101377.0, 31.41, 0
100975, 100975881, -4.41, 101378.0, 31.42, 0
101440, 101440909, -4.58, 101380.0, 31.44, 0
101906, 101906883, -4.58, 101380.0, 31.45, 0
102365, 102365885, -4.33, 101377.0, 31.46, 0
102829, 102829903, -4.49, 101379.0, 31.47, 0
103529, 103529884, -4.58, 101380.0, 31.48, 0
103993, 103993880, -4.49, 101379.0, 31.48, 0
104615, 104615890, -4.33, 101377.0, 31.48, 0
105074, 105074881, -4.25, 101376.0, 31.49, 0
105698, 105698884, -4.41, 101378.0, 31.49, 0
106165, 106165477, -4.41, 101378.0, 31.5, 0
106862, 106862886, -4.41, 101378.0, 31.51, 0
0, 0, -0.0, 0.0, 0.0, 1
107558, 107558881, -4.58, 101380.0, 31.53, 0
108254, 108254857, -4.49, 101379.0, 31.54, 0
108717, 108717864, -4.41, 101378.0, 31.54, 0
109179, 109179477, -4.58, 101380.0, 31.53, 0
109642, 109642883, -4.33, 101377.0, 31.53, 0
110105, 110105883, -4.41, 101378.0, 31.54, 0
110726, 110726887, -4.41, 101378.0, 31.54, 0
111186, 111186480, -4.41, 101378.0, 31.56, 0
111655, 111655882, -4.49, 101379.0, 31.57, 0
112116, 112116882, -4.49, 101379.0, 31.59, 0
112577, 112577883, -4.49, 101379.0, 31.6, 0
113195, 113195476, -4.41, 101378.0, 31.61, 0
113659, 113659881, -4.33, 101377.0, 31.61, 0
114126, 114126883, -4.33, 101377.0, 31.62, 0
114586, 114586908, -4.25, 101376.0, 31.63, 0
115050, 115050884, -4.41, 101378.0, 31.63, 0
115670, 115670904, -4.25, 101376.0, 31.65, 0
116134, 116134883, -4.25, 101376.0, 31.65, 0
116599, 116599878, -4.41, 101378.0, 31.66, 0
117062, 117062900, -4.33, 101377.0, 31.67, 0
117525, 117525908, -4.25, 101376.0, 31.67, 0
117991, 117991885, -4.41, 101378.0, 31.68, 0
118450, 118450893, -4.25, 101376.0, 31.7, 0
118688, 118688883, -4.25, 101376.0, 31.7, 0
119118, 119118883, -4.33, 101377.0, 31.68, 0
119581, 119581902, -4.33, 101377.0, 31.7, 0
120040, 120040883, -4.0, 101373.0, 31.72, 0
120503, 120503881, -4.16, 101375.0, 31.73, 0
120964, 120964880, -4.25, 101376.0, 31.74, 0
121428, 121428863, -4.41, 101378.0, 31.76, 0
121891, 121891914, -4.33, 101377.0, 31.78, 0
122356, 122356869, -4.25, 101376.0, 31.8, 0
123051, 123051878, -4.41, 101378.0, 31.82, 0
123516, 123516885, -4.25, 101376.0, 31.84, 0
0, 0, -0.0, 0.0, 0.0, 1
123974, 123974886, -4.08, 101374.0, 31.85, 0
124598, 124598905, -4.16, 101375.0, 31.87, 0
125062, 125062915, -4.16, 101375.0, 31.89, 0
125530, 125530902, -4.33, 101377.0, 31.9, 0
125990, 125990884, -4.25, 101376.0, 31.92, 0
126454, 126454874, -4.33, 101377.0, 31.93, 0
126922, 126922872, -4.16, 101375.0, 31.95, 0
127387, 127387888, -4.25, 101376.0, 31.97, 0
127848, 127848881, -4.08, 101374.0, 31.99, 0
128315, 128315883, -4.16, 101375.0, 32.0, 0
128778, 128778884, -4.16, 101375.0, 32.01, 0
129242, 129242898, -4.16, 101375.0, 32.02, 0
129706, 129706896, -4.25, 101376.0, 32.04, 0
130170, 130170499, -4.16, 101375.0, 32.04, 0
130633, 130633892, -4.16, 101375.0, 32.06, 0
131096, 131096880, -4.16, 101375.0, 32.07, 0
131796, 131796880, -3.91, 101372.0, 32.08, 0
132258, 132258895, -4.16, 101375.0, 32.08, 0
132956, 132956883, -4.25, 101376.0, 32.08, 0
133419, 133419912, -4.08, 101374.0, 32.09, 0
133878, 133878883, -4.16, 101375.0, 32.11, 0
134346, 134346891, -4.41, 101378.0, 32.12, 0
134807, 134807881, -4.25, 101376.0, 32.14, 0
135270, 135270897, -4.0, 101373.0, 32.15, 0
135732, 135732892, -4.25, 101376.0, 32.14, 0
136760, 136760885, -4.16, 101375.0, 32.16, 0
137220, 137220860, -3.83, 101371.0, 32.18, 0
137690, 137690883, -3.91, 101372.0, 32.19, 0
137967, 137967887, -4.0, 101373.0, 32.15, 0
138430, 138430915, -3.91, 101372.0, 32.2, 0
138893, 138893884, -4.08, 101374.0, 32.22, 0
139843, 139843874, -3.75, 101370.0, 32.24, 0
140543, 140543909, -4.0, 101373.0, 32.26, 0
141009, 141009027, -4.33, 101377.0, 32.26, 0
141839, 141839035, -4.08, 101374.0, 32.26, 0
144317, 144317051, -4.16, 101375.0, 32.27, 0
145938, 145938892, -3.91, 101372.0, 32.3, 0
148598, 148598883, -4.0, 101373.0, 32.28, 0
149541, 149541995, -4.0, 101373.0, 32.28, 0
153020, 153020981, -4.25, 101376.0, 32.23, 0
154417, 154417883, -4.25, 101376.0, 32.21, 0
155534, 155534883, -4.16, 101375.0, 32.2, 0
156649, 156649877, -4.25, 101376.0, 32.2, 0
157113, 157113884, -4.25, 101376.0, 32.19, 0
0, 589824, 8.96831017167883e-44, 0.0, -0.0, 1
157733, 157733014, -4.16, 101375.0, 32.19, 0
164271, 164271901, -4.16, 101375.0, 32.2, 0
164735, 164735914, -4.16, 101375.0, 32.2, 0
165124, 165124882, -4.08, 101374.0, 32.21, 0
165584, 165584882, -4.25, 101376.0, 32.22, 0
166048, 166048880, -4.25, 101376.0, 32.22, 0
166513, 166513884, -4.25, 101376.0, 32.24, 0
166976, 166976892, -4.16, 101375.0, 32.24, 0
167442, 167442873, -4.08, 101374.0, 32.25, 0
167903, 167903880, -4.16, 101375.0, 32.26, 0
168361, 168361882, -4.25, 101376.0, 32.27, 0
168824, 168824881, -4.33, 101377.0, 32.27, 0
169289, 169289898, -4.08, 101374.0, 32.28, 0
169754, 169754891, -4.16, 101375.0, 32.29, 0
169857, 169857930, -4.25, 101376.0, 32.27, 0
170449, 170449881, -4.08, 101374.0, 32.28, 0
170758, 170758907, -4.33, 101377.0, 32.29, 0
171457, 171457879, -4.25, 101376.0, 32.3, 0
171920, 171920882, -4.08, 101374.0, 32.3, 0
172384, 172384882, -4.16, 101375.0, 32.3, 0
173002, 173002891, -4.25, 101376.0, 32.3, 0
173623, 173623010, -4.0, 101373.0, 32.29, 0
174578, 174578914, -4.16, 101375.0, 32.29, 0
175042, 175042883, -4.16, 101375.0, 32.28, 0
175504, 175504907, -4.16, 101375.0, 32.28, 0
175971, 175971883, -4.0, 101373.0, 32.27, 0
176432, 176432880, -3.91, 101372.0, 32.27, 0
176895, 176895880, -4.16, 101375.0, 32.27, 0
177591, 177591908, -3.75, 101370.0, 32.26, 0
178054, 178054880, -3.66, 101369.0, 32.27, 0
176469, 245626766, -3.745784044265747, 101370.0, 32.27000045776367, 1
178985, 178985063, -3.91, 101372.0, 32.27, 0
180000, 180000085, -3.83, 101371.0, 32.24, 0
181932, 181932885, -3.91, 101372.0, 32.23, 0
182794, 182794867, -4.0, 101373.0, 32.21, 0
183251, 183251896, -3.91, 101372.0, 32.21, 0
183715, 183715883, -4.08, 101374.0, 32.21, 0
184183, 184183483, -3.83, 101371.0, 32.2, 0
184641, 184641891, -4.0, 101373.0, 32.19, 0
185110, 185110903, -3.91, 101372.0, 32.17, 0
185726, 185726907, -3.83, 101371.0, 32.17, 0
186192, 186192475, -4.0, 101373.0, 32.16, 0
186654, 186654901, -4.0, 101373.0, 32.17, 0
187116, 187116911, -4.16, 101375.0, 32.17, 0
187737, 187737908, -4.0, 101373.0, 32.17, 0
188025, 188025882, -4.0, 101373.0, 32.12, 0
188489, 188489873, -4.08, 101374.0, 32.16, 0
189187, 189187483, -3.91, 101372.0, 32.18, 0
189650, 189650883, -3.83, 101371.0, 32.19, 0
190111, 190111878, -4.08, 101374.0, 32.2, 0
190728, 190728884, -3.83, 101371.0, 32.21, 0
191192, 191192468, -3.75, 101370.0, 32.22, 0
191661, 191661880, -3.66, 101369.0, 32.23, 0
192120, 192120880, -3.58, 101368.0, 32.25, 0
192585, 192585897, -3.58, 101368.0, 32.25, 0
193047, 193047880, -3.58, 101368.0, 32.27, 0
193506, 193506883, -3.66, 101369.0, 32.28, 0
193973, 193973882, -3.83, 101371.0, 32.29, 0
194435, 194435881, -3.58, 101368.0, 32.3, 0
194899, 194899884, -3.91, 101372.0, 32.31, 0
